site,Time,depth,speed,vorticity,Fr,porpoise_present
3,2024/12/13 02:00,16.597,0.580971,0.0001845,0.045554011,0
3,2024/12/13 02:30,16.5968,0.580965,0.0001846,0.045553815,0
3,2024/12/13 03:00,16.5966,0.580967,0.0001846,0.045554246,0
3,2024/12/13 03:30,16.5965,0.580975,0.0001846,0.045555011,0
3,2024/12/13 04:00,16.5964,0.580988,0.0001845,0.045556167,0
3,2024/12/13 04:30,16.5963,0.581006,0.0001847,0.045557716,0
3,2024/12/13 05:00,16.5962,0.581028,0.0001846,0.045559578,0
3,2024/12/13 05:30,16.5961,0.581054,0.0001847,0.045561754,0
3,2024/12/13 06:00,16.596,0.581083,0.0001846,0.045564165,0
3,2024/12/13 06:30,16.596,0.581115,0.0001846,0.045566675,0
3,2024/12/13 07:00,16.596,0.58115,0.0001847,0.045569419,0
3,2024/12/13 07:30,16.596,0.581188,0.0001846,0.045572399,0
3,2024/12/13 08:00,16.596,0.581227,0.0001848,0.045575457,0
3,2024/12/13 08:30,16.596,0.581268,0.0001847,0.045578672,0
3,2024/12/13 09:00,16.596,0.58131,0.0001847,0.045581965,0
3,2024/12/13 09:30,16.5961,0.581355,0.0001847,0.045585356,0
3,2024/12/13 10:00,16.5962,0.581401,0.0001846,0.045588826,0
3,2024/12/13 10:30,16.5962,0.581448,0.0001847,0.045592511,0
3,2024/12/13 11:00,16.5963,0.581497,0.0001848,0.045596216,0
3,2024/12/13 11:30,16.5964,0.581547,0.0001848,0.045599999,0
3,2024/12/13 12:00,16.5965,0.581597,0.0001848,0.045603782,0
3,2024/12/13 12:30,16.5966,0.581649,0.0001849,0.045607722,0
3,2024/12/13 13:00,16.5968,0.581702,0.0001848,0.045611603,0
3,2024/12/13 13:30,16.5969,0.581755,0.0001848,0.045615622,0
3,2024/12/13 14:00,16.5971,0.58181,0.0001848,0.045619659,0
3,2024/12/13 14:30,16.5972,0.581864,0.0001848,0.045623756,0
3,2024/12/13 15:00,16.5974,0.581918,0.0001849,0.045627715,0
3,2024/12/13 15:30,16.5976,0.581977,0.0001847,0.045632066,0
3,2024/12/13 16:00,16.5978,0.582033,0.0001849,0.045636182,0
3,2024/12/13 16:30,16.598,0.58209,0.0001849,0.045640377,0
3,2024/12/13 17:00,16.5982,0.582147,0.0001848,0.045644571,0
3,2024/12/13 17:30,16.5984,0.582205,0.0001848,0.045648844,0
3,2024/12/13 18:00,16.5986,0.582264,0.0001848,0.045653195,0
3,2024/12/13 18:30,16.5988,0.582373,0.0001848,0.045661466,0
3,2024/12/13 19:00,16.5991,0.582507,0.0001847,0.045671559,0
3,2024/12/13 19:30,16.5993,0.582622,0.0001847,0.045680301,0
3,2024/12/13 20:00,16.5996,0.582754,0.0001846,0.045690237,0
3,2024/12/13 20:30,16.5998,0.582886,0.0001845,0.045700311,0
3,2024/12/13 21:00,16.6001,0.583003,0.0001845,0.045709072,0
3,2024/12/13 21:30,16.6003,0.583159,0.0001843,0.045721027,0
3,2024/12/13 22:00,16.6006,0.583323,0.0001842,0.045733472,0
3,2024/12/13 22:30,16.6009,0.583446,0.0001842,0.045742702,0
3,2024/12/13 23:00,16.6012,0.583587,0.0001842,0.045753343,0
3,2024/12/13 23:30,16.6015,0.583785,0.0001839,0.045768453,0
3,2024/12/14,16.6018,0.583867,0.000184,0.045774468,0
3,2024/12/14 00:30,16.6021,0.583932,0.0001841,0.04577915,0
3,2024/12/14 01:00,16.6024,0.583994,0.000184,0.045783597,0
3,2024/12/14 01:30,16.6028,0.584051,0.0001839,0.045787514,0
3,2024/12/14 02:00,16.6031,0.5841,0.000184,0.045790942,0
3,2024/12/14 02:30,16.6034,0.584159,0.0001841,0.045795153,0
3,2024/12/14 03:00,16.6038,0.584221,0.000184,0.045799462,0
3,2024/12/14 03:30,16.6041,0.584282,0.000184,0.045803831,0
3,2024/12/14 04:00,16.6044,0.584343,0.000184,0.045808199,0
3,2024/12/14 04:30,16.6048,0.584403,0.0001841,0.04581235,0
3,2024/12/14 05:00,16.6051,0.584462,0.000184,0.045816562,0
3,2024/12/14 05:30,16.6055,0.584521,0.000184,0.045820635,0
3,2024/12/14 06:00,16.6058,0.584579,0.000184,0.045824768,0
3,2024/12/14 06:30,16.6062,0.584637,0.000184,0.045828762,0
3,2024/12/14 07:00,16.6066,0.584694,0.0001839,0.045832678,0
3,2024/12/14 07:30,16.6069,0.58475,0.000184,0.045836654,0
3,2024/12/14 08:00,16.6073,0.584807,0.0001839,0.04584057,0
3,2024/12/14 08:30,16.6077,0.584863,0.000184,0.045844407,0
3,2024/12/14 09:00,16.6081,0.584919,0.0001839,0.045848245,0
3,2024/12/14 09:30,16.6084,0.584975,0.0001841,0.04585222,0
3,2024/12/14 10:00,16.6088,0.585031,0.0001839,0.045856058,0
3,2024/12/14 10:30,16.6092,0.585086,0.0001839,0.045859816,0
3,2024/12/14 11:00,16.6096,0.585142,0.000184,0.045863653,0
3,2024/12/14 11:30,16.61,0.585197,0.000184,0.045867412,0
3,2024/12/14 12:00,16.6105,0.585253,0.000184,0.045871111,0
4,2024/1/10 12:00,20.6149,0.65204,-0.0001588,0.04587442,0
4,2024/1/10 12:30,20.6163,0.652252,-0.0001587,0.045887777,0
4,2024/1/10 13:00,20.6178,0.652468,-0.0001588,0.045901303,0
4,2024/1/10 13:30,20.6192,0.652698,-0.0001587,0.045915925,1
4,2024/1/10 14:00,20.6208,0.652917,-0.0001587,0.045929549,0
4,2024/1/10 14:30,20.6223,0.653137,-0.0001587,0.045943354,0
4,2024/1/10 15:00,20.6239,0.653359,-0.0001586,0.045957188,0
4,2024/1/10 15:30,20.6256,0.653584,-0.0001586,0.045971119,0
4,2024/1/10 16:00,20.6273,0.653804,-0.0001587,0.045984698,1
4,2024/1/10 16:30,20.629,0.65403,-0.0001587,0.045998699,0
4,2024/1/10 17:00,20.6308,0.654251,-0.0001586,0.046012234,0
4,2024/1/10 17:30,20.6326,0.654471,-0.0001584,0.046025699,0
4,2024/1/10 18:00,20.6344,0.654697,-0.0001584,0.046039584,0
4,2024/1/10 18:30,20.6363,0.654912,-0.0001585,0.046052583,0
4,2024/1/10 19:00,20.6382,0.655201,-0.0001584,0.046070784,0
4,2024/1/10 19:30,20.6402,0.655397,-0.0001581,0.046082333,0
4,2024/1/10 20:00,20.6421,0.655634,-0.0001581,0.046096876,0
4,2024/1/10 20:30,20.6441,0.655864,-0.0001582,0.046110813,0
4,2024/1/10 21:00,20.6462,0.656111,-0.0001581,0.046125832,0
4,2024/1/10 21:30,20.6482,0.656357,-0.0001581,0.046140892,0
4,2024/1/10 22:00,20.6503,0.656595,-0.000158,0.046155276,0
4,2024/1/10 22:30,20.6524,0.656828,-0.000158,0.046169307,0
4,2024/1/10 23:00,20.6545,0.657088,-0.000158,0.046185235,0
4,2024/1/10 23:30,20.6566,0.657311,-0.0001579,0.04619856,0
4,2024/1/11,20.6588,0.657548,-0.0001578,0.046212757,0
4,2024/1/11 00:30,20.661,0.657782,-0.0001578,0.046226741,0
4,2024/1/11 01:00,20.6633,0.658025,-0.0001578,0.046241245,0
4,2024/1/11 01:30,20.6655,0.658253,-0.0001577,0.046254805,0
4,2024/1/11 02:00,20.6678,0.658455,-0.0001577,0.046266424,0
4,2024/1/11 02:30,20.67,0.658666,-0.0001574,0.046278787,0
4,2024/1/11 03:00,20.6723,0.658841,-0.0001576,0.046288508,1
4,2024/1/11 03:30,20.6745,0.659039,-0.0001574,0.046299955,0
4,2024/1/11 04:00,20.6768,0.659246,-0.0001575,0.046311922,0
4,2024/1/11 04:30,20.679,0.659456,-0.0001574,0.04632421,0
4,2024/1/11 05:00,20.6813,0.659651,-0.0001573,0.046335331,0
4,2024/1/11 05:30,20.6835,0.659839,-0.0001572,0.046346072,0
4,2024/1/11 06:00,20.6857,0.66011,-0.0001572,0.046362641,0
4,2024/1/11 06:30,20.6879,0.660264,-0.0001571,0.046370991,0
4,2024/1/11 07:00,20.6901,0.660417,-0.0001571,0.04637927,0
4,2024/1/11 07:30,20.6924,0.660623,-0.000157,0.046391159,0
4,2024/1/11 08:00,20.6946,0.660801,-0.0001569,0.046401192,0
4,2024/1/11 08:30,20.6968,0.660979,-0.000157,0.046411224,0
4,2024/1/11 09:00,20.6991,0.66116,-0.0001569,0.046421354,0
4,2024/1/11 09:30,20.7013,0.66131,-0.0001568,0.046429418,0
4,2024/1/11 10:00,20.7036,0.661472,-0.0001567,0.046438212,0
4,2024/1/11 10:30,20.7058,0.661621,-0.0001567,0.046446205,0
4,2024/1/11 11:00,20.708,0.661692,-0.0001566,0.046448722,0
4,2024/1/11 11:30,20.7102,0.661913,-0.0001565,0.046461767,0
4,2024/1/11 12:00,20.7124,0.662091,-0.0001564,0.046471794,0
4,2024/1/11 12:30,20.7147,0.66227,-0.0001564,0.046481777,0
4,2024/1/11 13:00,20.7171,0.662564,-0.0001563,0.046499718,0
4,2024/1/11 13:30,20.7192,0.66265,-0.0001563,0.046503396,0
4,2024/1/11 14:00,20.7215,0.66282,-0.0001561,0.046512745,0
4,2024/1/11 14:30,20.7237,0.663001,-0.0001562,0.046522977,0
4,2024/1/11 15:00,20.7259,0.663239,-0.0001562,0.046537207,1
4,2024/1/11 15:30,20.7282,0.663392,-0.0001564,0.04654536,0
4,2024/1/11 16:00,20.7304,0.663573,-0.0001563,0.046555589,0
4,2024/1/11 16:30,20.7327,0.663763,-0.0001562,0.046566336,0
4,2024/1/11 17:00,20.735,0.66394,-0.0001561,0.04657617,0
4,2024/1/11 17:30,20.7372,0.664102,-0.0001561,0.046585064,0
4,2024/1/11 18:00,20.7395,0.664257,-0.000156,0.046593353,0
4,2024/1/11 18:30,20.7417,0.664424,-0.000156,0.046602595,0
4,2024/1/11 19:00,20.744,0.664591,-0.0001559,0.046611724,0
4,2024/1/11 19:30,20.7463,0.66476,-0.0001559,0.046620992,0
4,2024/1/11 20:00,20.7485,0.664926,-0.0001557,0.046630162,0
4,2024/1/11 20:30,20.7508,0.665108,-0.0001557,0.04664034,0
4,2024/1/11 21:00,20.753,0.665267,-0.0001556,0.046649017,1
4,2024/1/11 21:30,20.7553,0.665428,-0.0001555,0.046657721,0
4,2024/1/11 22:00,20.7576,0.665592,-0.0001555,0.046666635,0
4,2024/1/11 22:30,20.7599,0.665757,-0.0001555,0.046675618,0
4,2024/1/11 23:00,20.7621,0.665921,-0.0001555,0.046684642,0
4,2024/1/11 23:30,20.7643,0.666138,-0.0001554,0.046697381,0
4,2024/1/12,20.7666,0.666296,-0.0001552,0.04670587,1
4,2024/1/12 00:30,20.7688,0.666459,-0.0001551,0.046714822,0
4,2024/1/12 01:00,20.7711,0.666612,-0.000155,0.046722959,0
4,2024/1/12 01:30,20.7734,0.666764,-0.0001551,0.046731026,0
4,2024/1/12 02:00,20.7755,0.666816,-0.000155,0.046732308,0
4,2024/1/12 02:30,20.7776,0.666864,-0.0001548,0.04673331,0
4,2024/1/12 03:00,20.7796,0.666877,-0.0001549,0.046731972,0
4,2024/1/12 03:30,20.7815,0.666868,-0.0001547,0.046729205,1
4,2024/1/12 04:00,20.7834,0.6668,-0.0001547,0.046722304,1
4,2024/1/12 04:30,20.7853,0.666833,-0.0001545,0.046722481,0
4,2024/1/12 05:00,20.787,0.66676,-0.0001546,0.046715456,1
4,2024/1/12 05:30,20.7886,0.666694,-0.0001544,0.046709034,0
4,2024/1/12 06:00,20.7901,0.666607,-0.0001542,0.046701254,1
4,2024/1/12 06:30,20.7916,0.666495,-0.0001542,0.046691723,0
4,2024/1/12 07:00,20.793,0.66642,-0.0001541,0.046684897,1
4,2024/1/12 07:30,20.7943,0.666346,-0.0001541,0.046678254,0
4,2024/1/12 08:00,20.7955,0.666242,-0.000154,0.046669622,1
4,2024/1/12 08:30,20.7966,0.666173,-0.000154,0.046663555,1
4,2024/1/12 09:00,20.7977,0.666033,-0.000154,0.046652514,1
4,2024/1/12 09:30,20.7987,0.665906,-0.0001538,0.046642497,0
4,2024/1/12 10:00,20.7997,0.665775,-0.0001538,0.046632201,0
4,2024/1/12 10:30,20.8007,0.665639,-0.0001536,0.046621554,1
4,2024/1/12 11:00,20.8015,0.665501,-0.0001535,0.046610992,0
4,2024/1/12 11:30,20.8023,0.665359,-0.0001536,0.046600151,1
4,2024/1/12 12:00,20.8031,0.665218,-0.0001535,0.046589379,1
4,2024/1/12 12:30,20.8038,0.665073,-0.0001534,0.046578441,0
4,2024/1/12 13:00,20.8045,0.664935,-0.0001534,0.046567992,0
4,2024/1/12 13:30,20.8051,0.664782,-0.0001532,0.046556606,0
4,2024/1/12 14:00,20.8057,0.664618,-0.0001533,0.046544449,0
4,2024/1/12 14:30,20.8062,0.664483,-0.0001531,0.046534436,0
4,2024/1/12 15:00,20.8066,0.664346,-0.0001531,0.046524394,0
4,2024/1/12 15:30,20.807,0.664207,-0.0001531,0.046514213,0
4,2024/1/12 16:00,20.8074,0.664054,-0.000153,0.046503051,0
4,2024/1/12 16:30,20.8077,0.663902,-0.000153,0.046492072,0
4,2024/1/12 17:00,20.8079,0.663747,-0.0001529,0.046480994,1
4,2024/1/12 17:30,20.8081,0.663614,-0.0001528,0.046471457,1
4,2024/1/12 18:00,20.8083,0.663445,-0.0001528,0.046459399,0
4,2024/1/12 18:30,20.8085,0.663286,-0.0001528,0.046448041,0
4,2024/1/12 19:00,20.8086,0.663129,-0.0001527,0.046436936,0
4,2024/1/12 19:30,20.8087,0.662976,-0.0001527,0.04642611,0
4,2024/1/12 20:00,20.8087,0.662801,-0.0001527,0.046413855,0
4,2024/1/12 20:30,20.8087,0.662622,-0.0001527,0.04640132,0
4,2024/1/12 21:00,20.8087,0.662453,-0.0001525,0.046389486,0
4,2024/1/12 21:30,20.8086,0.662285,-0.0001525,0.046377833,0
4,2024/1/12 22:00,20.8086,0.662114,-0.0001525,0.046365858,0
4,2024/1/12 22:30,20.8085,0.661939,-0.0001525,0.046353715,1
4,2024/1/12 23:00,20.8083,0.661764,-0.0001524,0.046341683,1
4,2024/1/12 23:30,20.8082,0.661586,-0.0001524,0.046329329,0
4,2024/1/13,20.808,0.661406,-0.0001524,0.046316947,0
4,2024/1/13 00:30,20.8078,0.661226,-0.0001523,0.046304564,0
4,2024/1/13 01:00,20.8075,0.66103,-0.0001523,0.046291172,0
4,2024/1/13 01:30,20.8072,0.660853,-0.0001524,0.046279111,0
4,2024/1/13 02:00,20.8069,0.660675,-0.0001522,0.046266979,0
4,2024/1/13 02:30,20.8066,0.660494,-0.0001521,0.046254637,0
4,2024/1/13 03:00,20.8063,0.660312,-0.0001522,0.046242225,0
4,2024/1/13 03:30,20.8059,0.660131,-0.0001522,0.046229994,0
4,2024/1/13 04:00,20.8055,0.659949,-0.0001521,0.046217692,0
4,2024/1/13 04:30,20.8051,0.659771,-0.0001522,0.046205671,0
4,2024/1/13 05:00,20.8047,0.659595,-0.0001521,0.046193789,0
4,2024/1/13 05:30,20.8042,0.659421,-0.000152,0.046182158,0
4,2024/1/13 06:00,20.8037,0.659247,-0.000152,0.046170527,0
4,2024/1/13 06:30,20.8032,0.659076,-0.000152,0.046159106,0
4,2024/1/13 07:00,20.8026,0.658904,-0.000152,0.046147725,0
4,2024/1/13 07:30,20.802,0.658733,-0.000152,0.046136414,0
4,2024/1/13 08:00,20.8014,0.658564,-0.0001519,0.046125243,0
4,2024/1/13 08:30,20.8008,0.658365,-0.0001521,0.04611197,0
4,2024/1/13 09:00,20.8,0.658158,-0.000152,0.046098358,0
4,2024/1/13 09:30,20.7993,0.658009,-0.0001519,0.046088698,0
4,2024/1/13 10:00,20.7986,0.657843,-0.000152,0.046077846,1
4,2024/1/13 10:30,20.7979,0.657684,-0.000152,0.046067484,0
4,2024/1/13 11:00,20.7971,0.657521,-0.0001519,0.046056953,0
4,2024/1/13 11:30,20.7963,0.657357,-0.000152,0.046046351,0
4,2024/1/13 12:00,20.7955,0.657191,-0.0001519,0.046035608,0
4,2024/1/13 12:30,20.7947,0.657004,-0.000152,0.046023394,0
4,2024/1/13 13:00,20.7939,0.65683,-0.000152,0.046012091,0
4,2024/1/13 13:30,20.7931,0.65666,-0.000152,0.046001067,0
4,2024/1/13 14:00,20.7922,0.656488,-0.0001519,0.045990013,0
4,2024/1/13 14:30,20.7913,0.65631,-0.0001519,0.045978538,0
4,2024/1/13 15:00,20.7904,0.656136,-0.000152,0.045967344,0
4,2024/1/13 15:30,20.7897,0.656025,-0.0001522,0.045960341,0
4,2024/1/13 16:00,20.7887,0.655896,-0.0001518,0.045952408,0
4,2024/1/13 16:30,20.7876,0.655591,-0.000152,0.045932255,0
4,2024/1/13 17:00,20.7866,0.65545,-0.0001519,0.045923481,0
4,2024/1/13 17:30,20.7856,0.655237,-0.0001518,0.045909662,0
4,2024/1/13 18:00,20.7846,0.655054,-0.0001519,0.045897944,1
4,2024/1/13 18:30,20.7836,0.654873,-0.0001519,0.045886365,0
4,2024/1/13 19:00,20.7826,0.654695,-0.0001519,0.045874997,0
4,2024/1/13 19:30,20.7815,0.654529,-0.0001519,0.045864579,0
4,2024/1/13 20:00,20.7804,0.654358,-0.0001519,0.04585381,0
4,2024/1/13 20:30,20.7794,0.654182,-0.000152,0.04584258,1
4,2024/1/13 21:00,20.7782,0.65402,-0.0001519,0.045832551,0
4,2024/1/13 21:30,20.7771,0.653844,-0.000152,0.04582143,0
4,2024/1/13 22:00,20.7759,0.653667,-0.0001519,0.045810349,0
4,2024/1/13 22:30,20.7748,0.653491,-0.000152,0.045799227,0
4,2024/1/13 23:00,20.7737,0.653288,-0.000152,0.045786212,0
4,2024/1/13 23:30,20.7725,0.653121,-0.000152,0.04577583,0
4,2024/1/14,20.7713,0.65295,-0.000152,0.045765167,0
4,2024/1/14 00:30,20.7701,0.652763,-0.000152,0.045753382,0
4,2024/1/14 01:00,20.7689,0.652588,-0.0001521,0.045742437,0
4,2024/1/14 01:30,20.7676,0.652416,-0.000152,0.045731812,0
4,2024/1/14 02:00,20.7664,0.652282,-0.0001521,0.04572374,0
4,2024/1/14 02:30,20.7653,0.652173,-0.0001522,0.04571731,0
4,2024/1/14 03:00,20.7641,0.652067,-0.0001522,0.045711201,0
4,2024/1/14 03:30,20.763,0.651975,-0.0001521,0.045705962,0
4,2024/1/14 04:00,20.762,0.651891,-0.0001522,0.045701174,0
4,2024/1/14 04:30,20.7609,0.651798,-0.0001522,0.045695864,0
4,2024/1/14 05:00,20.7599,0.651746,-0.0001522,0.045693319,0
4,2024/1/14 05:30,20.7589,0.651693,-0.0001523,0.045690704,0
4,2024/1/14 06:00,20.7579,0.651647,-0.0001524,0.045688579,0
4,2024/1/14 06:30,20.7569,0.65161,-0.0001524,0.045687086,0
4,2024/1/14 07:00,20.756,0.651575,-0.0001524,0.045685622,0
4,2024/1/14 07:30,20.7551,0.651515,-0.0001524,0.045682406,0
4,2024/1/14 08:00,20.7542,0.651488,-0.0001525,0.045681503,0
4,2024/1/14 08:30,20.7533,0.651466,-0.0001525,0.045680951,0
4,2024/1/14 09:00,20.7524,0.651443,-0.0001525,0.045680329,0
4,2024/1/14 09:30,20.7517,0.651365,-0.0001525,0.045675629,0
4,2024/1/14 10:00,20.7508,0.651376,-0.0001526,0.045677391,0
4,2024/1/14 10:30,20.75,0.651362,-0.0001525,0.04567729,0
4,2024/1/14 11:00,20.7492,0.651354,-0.0001526,0.04567761,0
4,2024/1/14 11:30,20.7484,0.651342,-0.0001526,0.045677649,0
4,2024/1/14 12:00,20.7476,0.651334,-0.0001527,0.045677968,0
4,2024/1/14 12:30,20.7469,0.651307,-0.0001527,0.045676845,0
4,2024/1/14 13:00,20.7462,0.651292,-0.0001526,0.045676564,0
4,2024/1/14 13:30,20.7454,0.65129,-0.0001529,0.045677304,0
4,2024/1/14 14:00,20.7447,0.651284,-0.0001529,0.045677654,0
4,2024/1/14 14:30,20.744,0.651278,-0.0001529,0.045678004,0
4,2024/1/14 15:00,20.7433,0.651258,-0.0001529,0.045677372,0
4,2024/1/14 15:30,20.7426,0.65126,-0.000153,0.045678283,0
4,2024/1/14 16:00,20.742,0.651257,-0.0001529,0.045678733,0
4,2024/1/14 16:30,20.7413,0.651247,-0.0001529,0.045678803,0
4,2024/1/14 17:00,20.7407,0.651246,-0.000153,0.045679393,0
4,2024/1/14 17:30,20.74,0.651243,-0.000153,0.045679954,0
4,2024/1/14 18:00,20.7394,0.651241,-0.0001531,0.045680474,0
4,2024/1/14 18:30,20.7387,0.651239,-0.0001531,0.045681105,0
4,2024/1/14 19:00,20.7381,0.651238,-0.000153,0.045681695,0
4,2024/1/14 19:30,20.7375,0.651236,-0.0001531,0.045682216,0
4,2024/1/14 20:00,20.7369,0.651235,-0.0001531,0.045682807,0
4,2024/1/14 20:30,20.7363,0.651234,-0.0001532,0.045683397,0
4,2024/1/14 21:00,20.7358,0.651234,-0.0001532,0.045683948,0
4,2024/1/14 21:30,20.7352,0.651233,-0.0001532,0.045684539,0
4,2024/1/14 22:00,20.7346,0.651233,-0.0001532,0.0456852,0
4,2024/1/14 22:30,20.7341,0.651233,-0.0001532,0.045685751,0
4,2024/1/14 23:00,20.7335,0.651233,-0.0001534,0.045686412,0
4,2024/1/14 23:30,20.733,0.651233,-0.0001532,0.045686963,0
4,2024/1/15,20.7324,0.651223,-0.0001533,0.045686922,0
4,2024/1/15 00:30,20.7319,0.65123,-0.0001533,0.045687964,0
4,2024/1/15 01:00,20.7314,0.651233,-0.0001534,0.045688726,0
4,2024/1/15 01:30,20.7309,0.651253,-0.0001534,0.04569068,0
4,2024/1/15 02:00,20.7305,0.651322,-0.0001535,0.045695962,0
4,2024/1/15 02:30,20.7301,0.651414,-0.0001535,0.045702857,1
4,2024/1/15 03:00,20.7299,0.651527,-0.0001535,0.045711006,0
4,2024/1/15 03:30,20.7296,0.651656,-0.0001535,0.045720387,0
4,2024/1/15 04:00,20.7295,0.651799,-0.0001535,0.04573053,0
4,2024/1/15 04:30,20.7294,0.651952,-0.0001535,0.045741375,0
4,2024/1/15 05:00,20.7294,0.652113,-0.0001537,0.045752671,0
4,2024/1/15 05:30,20.7295,0.652283,-0.0001536,0.045764488,0
4,2024/1/15 06:00,20.7296,0.652461,-0.0001537,0.045776866,0
4,2024/1/15 06:30,20.7299,0.652647,-0.0001537,0.045789585,0
4,2024/1/15 07:00,20.7301,0.652833,-0.0001537,0.045802413,0
4,2024/1/15 07:30,20.7305,0.653024,-0.0001538,0.045815372,0
4,2024/1/15 08:00,20.7309,0.653221,-0.0001538,0.045828751,0
4,2024/1/15 08:30,20.7313,0.653421,-0.0001538,0.04584234,0
4,2024/1/15 09:00,20.7318,0.653625,-0.0001539,0.0458561,0
4,2024/1/15 09:30,20.7324,0.653832,-0.0001539,0.045869958,0
4,2024/1/15 10:00,20.733,0.654042,-0.0001539,0.045884027,0
4,2024/1/15 10:30,20.7337,0.654255,-0.0001539,0.045898195,0
4,2024/1/15 11:00,20.7344,0.65447,-0.0001539,0.045912503,0
4,2024/1/15 11:30,20.7352,0.654688,-0.000154,0.04592691,0
4,2024/1/15 12:00,20.736,0.654908,-0.0001541,0.045941457,0
4,2024/1/15 12:30,20.7369,0.65513,-0.0001541,0.045956033,0
4,2024/1/15 13:00,20.7378,0.655354,-0.0001541,0.045970749,0
4,2024/1/15 13:30,20.7388,0.655579,-0.0001541,0.045985423,0
4,2024/1/15 14:00,20.7398,0.655808,-0.0001541,0.046000377,0
4,2024/1/15 14:30,20.7409,0.656034,-0.0001541,0.046015009,0
4,2024/1/15 15:00,20.742,0.656267,-0.000154,0.046030131,1
4,2024/1/15 15:30,20.7431,0.656497,-0.0001541,0.046045042,0
4,2024/1/15 16:00,20.7443,0.656731,-0.0001541,0.046060122,0
4,2024/1/15 16:30,20.7456,0.656965,-0.0001541,0.04607509,1
4,2024/1/15 17:00,20.7468,0.657206,-0.0001541,0.046090659,0
4,2024/1/15 17:30,20.7481,0.657456,-0.0001541,0.046106748,0
4,2024/1/15 18:00,20.7495,0.657693,-0.0001541,0.046121812,0
4,2024/1/15 18:30,20.7509,0.657928,-0.000154,0.046136736,0
4,2024/1/15 19:00,20.7523,0.658166,-0.0001541,0.046151868,0
4,2024/1/15 19:30,20.7537,0.658404,-0.000154,0.046167,0
4,2024/1/15 20:00,20.7552,0.658659,-0.000154,0.046183212,0
4,2024/1/15 20:30,20.7567,0.658898,-0.000154,0.0461983,0
4,2024/1/15 21:00,20.7582,0.659136,-0.000154,0.046213318,0
4,2024/1/15 21:30,20.7597,0.659443,-0.000154,0.046233172,0
4,2024/1/15 22:00,20.7613,0.659671,-0.0001541,0.046247374,0
4,2024/1/15 22:30,20.7629,0.65991,-0.0001539,0.046262347,0
4,2024/1/15 23:00,20.7646,0.660151,-0.000154,0.046277348,0
4,2024/1/15 23:30,20.7663,0.660395,-0.0001539,0.046292558,0
4,2024/1/16,20.768,0.660634,-0.0001538,0.046307416,0
4,2024/1/16 00:30,20.7697,0.660883,-0.0001538,0.046322974,0
4,2024/1/16 01:00,20.7715,0.661132,-0.0001539,0.046338419,0
4,2024/1/16 01:30,20.7733,0.661363,-0.0001538,0.046352601,0
4,2024/1/16 02:00,20.775,0.661506,-0.0001539,0.046360727,0
4,2024/1/16 02:30,20.7766,0.661637,-0.0001538,0.046368122,0
4,2024/1/16 03:00,20.7782,0.66174,-0.0001537,0.046373555,0
4,2024/1/16 03:30,20.7797,0.661822,-0.0001536,0.046377627,0
4,2024/1/16 04:00,20.7811,0.661918,-0.0001537,0.046382792,0
4,2024/1/16 04:30,20.7825,0.661998,-0.0001536,0.046386835,0
4,2024/1/16 05:00,20.7838,0.662019,-0.0001534,0.046386856,0
4,2024/1/16 05:30,20.7851,0.662044,-0.0001535,0.046387157,0
4,2024/1/16 06:00,20.7863,0.662064,-0.0001534,0.046387219,0
4,2024/1/16 06:30,20.7874,0.662077,-0.0001533,0.046386903,0
4,2024/1/16 07:00,20.7885,0.662067,-0.0001534,0.046384975,0
4,2024/1/16 07:30,20.7896,0.662057,-0.0001533,0.046383047,0
4,2024/1/16 08:00,20.7906,0.66204,-0.0001532,0.046380741,0
4,2024/1/16 08:30,20.7916,0.662027,-0.0001532,0.046378715,0
4,2024/1/16 09:00,20.7924,0.662,-0.0001531,0.046375931,0
4,2024/1/16 09:30,20.7933,0.661961,-0.0001531,0.046372195,0
4,2024/1/16 10:00,20.7942,0.661939,-0.0001531,0.046369651,0
4,2024/1/16 10:30,20.795,0.6619,-0.000153,0.046366027,0
4,2024/1/16 11:00,20.7957,0.661858,-0.0001531,0.046362304,0
4,2024/1/16 11:30,20.7964,0.661815,-0.000153,0.046358512,0
4,2024/1/16 12:00,20.7971,0.661769,-0.0001529,0.04635451,0
4,2024/1/16 12:30,20.7978,0.661763,-0.0001529,0.046353309,0
4,2024/1/16 13:00,20.7984,0.661742,-0.0001529,0.04635117,0
4,2024/1/16 13:30,20.799,0.661676,-0.0001528,0.046345878,1
4,2024/1/16 14:00,20.7995,0.661618,-0.0001528,0.046341259,0
4,2024/1/16 14:30,20.8,0.661573,-0.0001528,0.04633755,0
4,2024/1/16 15:00,20.8004,0.661515,-0.0001527,0.046333042,0
4,2024/1/16 15:30,20.8008,0.66146,-0.0001527,0.046328744,0
4,2024/1/16 16:00,20.8012,0.661402,-0.0001527,0.046324237,0
4,2024/1/16 16:30,20.8015,0.661347,-0.0001527,0.04632005,0
4,2024/1/16 17:00,20.8018,0.661283,-0.0001527,0.046315234,0
4,2024/1/16 17:30,20.8021,0.661223,-0.0001526,0.046310698,0
4,2024/1/16 18:00,20.8024,0.661161,-0.0001525,0.046306021,0
4,2024/1/16 18:30,20.8026,0.661095,-0.0001526,0.046301176,0
4,2024/1/16 19:00,20.8028,0.661032,-0.0001526,0.046296542,0
4,2024/1/16 19:30,20.803,0.660966,-0.0001525,0.046291697,0
